id,student_id,question_id,topic,subtopic,question_level,answer,date,duration,option_selected
7226,840,292,18,11,1,0,2020-01-08 12:03:21+00,,
7227,1080,782,18,11,1,0,2020-01-08 12:12:09+00,,
7228,1080,778,18,11,1,-1,2020-01-08 12:12:09+00,,
7229,1334,385,18,11,1,-1,2020-01-08 12:17:23+00,,
7230,1334,290,18,11,2,1,2020-01-08 12:17:23+00,,
7231,1334,278,18,11,1,-1,2020-01-08 12:17:23+00,,
7232,1334,781,18,11,4,-1,2020-01-08 12:17:23+00,,
7233,1334,779,18,11,4,-1,2020-01-08 12:17:23+00,,
7234,1334,782,18,11,1,-1,2020-01-08 12:17:23+00,,
7235,1334,380,18,11,1,-1,2020-01-08 12:17:23+00,,
7236,1082,779,18,11,4,0,2020-01-08 12:19:49+00,,
7237,1082,777,18,11,4,1,2020-01-08 12:19:49+00,,
7238,1082,781,18,11,4,0,2020-01-08 12:19:49+00,,
7239,1082,278,18,11,1,1,2020-01-08 12:19:49+00,,
7240,1082,382,18,11,1,0,2020-01-08 12:19:49+00,,
7241,1082,783,18,11,5,0,2020-01-08 12:19:49+00,,
7242,1082,293,18,11,2,0,2020-01-08 12:19:49+00,,
7243,1427,382,18,11,1,0,2020-01-08 12:47:20+00,,
7244,1427,778,18,11,1,0,2020-01-08 12:47:20+00,,
7245,1427,293,18,11,2,0,2020-01-08 12:47:20+00,,
7246,1427,779,18,11,4,1,2020-01-08 12:47:20+00,,
7247,1427,385,18,11,1,0,2020-01-08 12:47:20+00,,
7248,1427,290,18,11,2,0,2020-01-08 12:47:20+00,,
7249,1427,782,18,11,1,0,2020-01-08 12:47:20+00,,
7250,955,317,18,10,2,-1,2020-01-08 14:01:48+00,,
7251,955,454,18,10,4,-1,2020-01-08 14:01:48+00,,
7252,955,426,18,10,4,-1,2020-01-08 14:01:48+00,,
7253,955,423,18,10,4,1,2020-01-08 14:01:48+00,,
7254,955,455,18,10,4,-1,2020-01-08 14:01:48+00,,
7255,955,435,18,10,3,-1,2020-01-08 14:01:48+00,,
7256,955,438,18,10,2,-1,2020-01-08 14:01:48+00,,
7257,1135,782,18,11,1,-1,2020-01-08 14:31:34+00,,
7258,1135,293,18,11,2,-1,2020-01-08 14:31:34+00,,
7259,1135,306,18,11,2,-1,2020-01-08 14:31:34+00,,
7260,1135,778,18,11,1,-1,2020-01-08 14:31:34+00,,
7261,1135,288,18,11,4,-1,2020-01-08 14:31:34+00,,
7262,1135,290,18,11,2,-1,2020-01-08 14:31:34+00,,
7263,1135,779,18,11,4,-1,2020-01-08 14:31:34+00,,
7264,1135,778,18,11,1,-1,2020-01-08 15:30:09+00,,
7265,1135,779,18,11,4,-1,2020-01-08 15:30:09+00,,
7266,1135,385,18,11,1,1,2020-01-08 15:30:09+00,,
7267,1135,290,18,11,2,1,2020-01-08 15:30:09+00,,
7268,1135,381,18,11,4,-1,2020-01-08 15:30:09+00,,
7269,1135,289,18,11,4,-1,2020-01-08 15:30:09+00,,
7270,1135,380,18,11,1,-1,2020-01-08 15:30:09+00,,
7271,1135,293,18,11,2,-1,2020-01-08 15:45:34+00,,
7272,1135,278,18,11,1,-1,2020-01-08 15:45:34+00,,
7273,1135,381,18,11,4,-1,2020-01-08 15:45:34+00,,
7274,1135,781,18,11,4,-1,2020-01-08 15:45:34+00,,
7275,1135,382,18,11,1,-1,2020-01-08 15:45:34+00,,
7276,1135,777,18,11,4,-1,2020-01-08 15:45:34+00,,
7277,1135,783,18,11,5,-1,2020-01-08 15:45:34+00,,
7278,1281,379,18,11,2,1,2020-01-08 16:57:30+00,,
7279,1281,321,18,11,3,1,2020-01-08 16:57:30+00,,
7280,1281,784,18,11,5,1,2020-01-08 16:57:30+00,,
7281,1281,437,18,11,2,-1,2020-01-08 16:57:30+00,,
7282,1281,296,18,11,5,1,2020-01-08 16:57:30+00,,
7283,1281,277,18,11,3,1,2020-01-08 16:57:30+00,,
7284,1281,323,18,11,3,1,2020-01-08 16:57:30+00,,
7285,972,321,18,11,3,-1,2020-01-08 17:18:23+00,,
7286,972,377,18,11,5,-1,2020-01-08 17:18:23+00,,
7287,972,323,18,11,3,-1,2020-01-08 17:18:23+00,,
7288,972,378,18,11,5,-1,2020-01-08 17:18:23+00,,
7289,972,776,18,11,2,-1,2020-01-08 17:18:23+00,,
7290,972,780,18,11,5,-1,2020-01-08 17:18:23+00,,
7291,972,291,18,11,3,-1,2020-01-08 17:18:23+00,,
7292,972,375,18,11,4,-1,2020-01-08 17:21:59+00,,
7293,972,378,18,11,5,-1,2020-01-08 17:21:59+00,,
7294,972,776,18,11,2,-1,2020-01-08 17:21:59+00,,
7295,972,384,18,11,5,-1,2020-01-08 17:21:59+00,,
7296,972,437,18,11,2,-1,2020-01-08 17:21:59+00,,
7297,972,383,18,11,3,-1,2020-01-08 17:21:59+00,,
7298,972,321,18,11,3,-1,2020-01-08 17:21:59+00,,
7299,966,425,18,10,4,-1,2020-01-08 17:55:23+00,,
7300,966,415,18,10,4,1,2020-01-08 17:55:23+00,,
7301,966,431,18,10,4,-1,2020-01-08 17:55:23+00,,
7302,966,457,18,10,4,-1,2020-01-08 17:55:23+00,,
7303,966,429,18,10,2,-1,2020-01-08 17:55:23+00,,
7304,966,454,18,10,4,-1,2020-01-08 17:55:23+00,,
7305,966,417,18,10,2,-1,2020-01-08 17:55:23+00,,
7306,966,415,18,10,4,1,2020-01-08 18:08:30+00,,
7307,966,313,18,10,2,-1,2020-01-08 18:08:30+00,,
7308,966,438,18,10,2,-1,2020-01-08 18:08:30+00,,
7309,966,423,18,10,4,-1,2020-01-08 18:08:30+00,,
7310,966,426,18,10,4,-1,2020-01-08 18:08:30+00,,
7311,966,435,18,10,3,-1,2020-01-08 18:08:30+00,,
7312,1146,377,18,11,5,-1,2020-01-09 04:42:05+00,,
7313,1146,444,18,11,5,-1,2020-01-09 04:42:05+00,,
7314,1146,379,18,11,2,-1,2020-01-09 04:42:05+00,,
7315,1146,784,18,11,5,-1,2020-01-09 04:42:05+00,,
7316,1146,378,18,11,5,-1,2020-01-09 04:42:05+00,,
7317,1146,323,18,11,3,-1,2020-01-09 04:42:05+00,,
7318,1146,287,18,11,4,-1,2020-01-09 04:42:05+00,,
7319,840,431,18,10,4,0,2020-01-09 07:17:08+00,,
7320,840,454,18,10,4,1,2020-01-09 07:17:08+00,,
7321,840,459,18,10,4,0,2020-01-09 07:17:08+00,,
7322,840,317,18,10,2,0,2020-01-09 07:17:08+00,,
7323,840,453,18,10,4,1,2020-01-09 07:17:08+00,,
7324,840,438,18,10,2,0,2020-01-09 07:17:08+00,,
7325,840,436,18,10,4,0,2020-01-09 07:17:08+00,,
7326,840,438,18,10,2,1,2020-01-09 07:29:00+00,,
7327,840,433,18,10,2,0,2020-01-09 07:29:00+00,,
7328,840,435,18,10,3,1,2020-01-09 07:29:00+00,,
7329,840,457,18,10,4,0,2020-01-09 07:29:00+00,,
7330,840,416,18,10,2,0,2020-01-09 07:29:00+00,,
7331,840,313,18,10,2,1,2020-01-09 07:29:00+00,,
7332,840,417,18,10,2,1,2020-01-09 07:29:00+00,,
7333,840,452,18,10,4,1,2020-01-09 07:40:21+00,,
7334,840,313,18,10,2,0,2020-01-09 07:40:21+00,,
7335,840,434,18,10,3,0,2020-01-09 07:40:21+00,,
7336,840,438,18,10,2,0,2020-01-09 07:40:21+00,,
7337,840,417,18,10,2,0,2020-01-09 07:40:21+00,,
7338,840,423,18,10,4,0,2020-01-09 07:40:21+00,,
7339,840,457,18,10,4,0,2020-01-09 07:40:21+00,,
7340,966,321,18,11,3,-1,2020-01-09 09:12:24+00,,
7341,966,444,18,11,5,-1,2020-01-09 09:12:24+00,,
7342,966,291,18,11,3,-1,2020-01-09 09:12:24+00,,
7343,966,378,18,11,5,-1,2020-01-09 09:12:24+00,,
7344,966,785,18,11,3,-1,2020-01-09 09:12:24+00,,
7345,966,383,18,11,3,-1,2020-01-09 09:12:24+00,,
7346,966,379,18,11,2,-1,2020-01-09 09:12:24+00,,
7347,966,296,18,11,5,0,2020-01-09 09:19:21+00,,
7348,966,384,18,11,5,-1,2020-01-09 09:19:21+00,,
7349,966,376,18,11,5,-1,2020-01-09 09:19:21+00,,
7350,966,784,18,11,5,-1,2020-01-09 09:19:21+00,,
7351,966,437,18,11,2,-1,2020-01-09 09:19:21+00,,
7352,966,375,18,11,4,-1,2020-01-09 09:19:21+00,,
7353,966,785,18,11,3,-1,2020-01-09 09:19:21+00,,
7354,1093,428,18,10,2,-1,2020-01-09 09:52:07+00,,
7355,966,319,18,11,2,-1,2020-01-09 10:09:17+00,,
7356,966,287,18,11,4,1,2020-01-09 10:09:17+00,,
7357,966,785,18,11,3,1,2020-01-09 10:09:17+00,,
7358,966,375,18,11,4,-1,2020-01-09 10:09:17+00,,
7359,966,378,18,11,5,1,2020-01-09 10:09:17+00,,
7360,966,323,18,11,3,-1,2020-01-09 10:09:17+00,,
7361,966,776,18,11,2,1,2020-01-09 10:09:17+00,,
7362,966,384,18,11,5,-1,2020-01-09 10:25:31+00,,
7363,966,780,18,11,5,-1,2020-01-09 10:25:31+00,,
7364,966,377,18,11,5,0,2020-01-09 10:25:31+00,,
7365,966,324,18,11,4,-1,2020-01-09 10:25:31+00,,
7366,966,296,18,11,5,1,2020-01-09 10:25:31+00,,
7367,966,379,18,11,2,-1,2020-01-09 10:25:31+00,,
7368,966,325,18,11,3,1,2020-01-09 10:25:31+00,,
7369,966,377,18,11,5,1,2020-01-09 10:44:38+00,,
7370,966,277,18,11,3,-1,2020-01-09 10:44:38+00,,
7371,966,443,18,11,5,-1,2020-01-09 10:44:38+00,,
7372,966,323,18,11,3,-1,2020-01-09 10:44:38+00,,
7373,966,383,18,11,3,1,2020-01-09 10:44:38+00,,
7374,966,296,18,11,5,1,2020-01-09 10:44:38+00,,
7375,966,785,18,11,3,1,2020-01-09 10:44:38+00,,
7376,966,444,18,11,5,-1,2020-01-09 10:49:54+00,,
7377,966,379,18,11,2,-1,2020-01-09 10:49:54+00,,
7378,966,780,18,11,5,-1,2020-01-09 10:49:54+00,,
7379,966,776,18,11,2,1,2020-01-09 10:49:54+00,,
7380,966,375,18,11,4,1,2020-01-09 10:49:54+00,,
7381,966,378,18,11,5,1,2020-01-09 10:49:54+00,,
7382,966,287,18,11,4,1,2020-01-09 10:49:54+00,,
7383,966,383,18,11,3,1,2020-01-09 10:51:20+00,,
7384,966,437,18,11,2,-1,2020-01-09 11:04:07+00,,
7385,966,376,18,11,5,1,2020-01-09 11:04:07+00,,
7386,966,785,18,11,3,1,2020-01-09 11:04:07+00,,
7387,966,378,18,11,5,1,2020-01-09 11:04:07+00,,
7388,966,325,18,11,3,1,2020-01-09 11:04:07+00,,
7389,966,296,18,11,5,1,2020-01-09 11:04:07+00,,
7390,966,377,18,11,5,0,2020-01-09 11:04:07+00,,
7391,966,443,18,11,5,0,2020-01-09 11:45:40+00,,
7392,966,321,18,11,3,-1,2020-01-09 11:45:40+00,,
7393,966,291,18,11,3,1,2020-01-09 11:45:40+00,,
7394,966,296,18,11,5,1,2020-01-09 11:45:40+00,,
7395,966,324,18,11,4,-1,2020-01-09 11:45:40+00,,
7396,966,379,18,11,2,-1,2020-01-09 11:45:40+00,,
7397,966,323,18,11,3,-1,2020-01-09 11:45:40+00,,
7398,1093,780,18,11,5,0,2020-01-09 12:11:17+00,,
7399,1093,291,18,11,3,1,2020-01-09 12:11:17+00,,
7400,1093,325,18,11,3,1,2020-01-09 12:11:17+00,,
7401,1093,323,18,11,3,0,2020-01-09 12:11:17+00,,
7402,1093,378,18,11,5,0,2020-01-09 12:11:17+00,,
7403,1093,384,18,11,5,0,2020-01-09 12:11:17+00,,
7404,1093,376,18,11,5,0,2020-01-09 12:11:17+00,,
7405,1087,429,18,10,2,0,2020-01-09 12:18:11+00,,
7406,1087,459,18,10,4,1,2020-01-09 12:18:11+00,,
7407,1087,416,18,10,2,1,2020-01-09 12:18:11+00,,
7408,1087,415,18,10,4,0,2020-01-09 12:18:11+00,,
7409,1087,422,18,10,4,1,2020-01-09 12:18:11+00,,
7410,1087,452,18,10,4,0,2020-01-09 12:18:11+00,,
7411,1087,417,18,10,2,0,2020-01-09 12:18:11+00,,
7412,1087,452,18,10,4,1,2020-01-09 12:31:34+00,,
7413,1087,428,18,10,2,1,2020-01-09 12:31:34+00,,
7414,1087,455,18,10,4,1,2020-01-09 12:31:34+00,,
7415,1087,425,18,10,4,0,2020-01-09 12:31:34+00,,
7416,1087,434,18,10,3,0,2020-01-09 12:31:34+00,,
7417,1087,431,18,10,4,1,2020-01-09 12:31:34+00,,
7418,1087,454,18,10,4,0,2020-01-09 12:31:34+00,,
7419,167,375,18,11,4,0,2020-01-09 12:46:49+00,,
7420,167,383,18,11,3,0,2020-01-09 12:46:49+00,,
7421,167,376,18,11,5,1,2020-01-09 12:46:49+00,,
7422,167,287,18,11,4,0,2020-01-09 12:46:49+00,,
7423,167,785,18,11,3,0,2020-01-09 12:46:49+00,,
7424,167,291,18,11,3,0,2020-01-09 12:46:49+00,,
7425,167,784,18,11,5,0,2020-01-09 12:46:49+00,,
7426,984,317,18,10,2,-1,2020-01-09 13:56:49+00,,
7427,979,443,18,11,5,0,2020-01-09 14:32:16+00,,
7428,979,378,18,11,5,0,2020-01-09 14:32:16+00,,
7429,955,437,18,11,2,-1,2020-01-09 14:48:19+00,,
7430,955,325,18,11,3,-1,2020-01-09 14:48:19+00,,
7431,955,291,18,11,3,0,2020-01-09 14:48:19+00,,
7432,955,384,18,11,5,1,2020-01-09 14:48:19+00,,
7433,955,376,18,11,5,1,2020-01-09 14:48:19+00,,
7434,955,383,18,11,3,1,2020-01-09 14:48:19+00,,
7435,955,321,18,11,3,0,2020-01-09 14:48:19+00,,
7436,1077,422,18,10,4,-1,2020-01-09 15:02:50+00,,
7437,167,277,18,11,3,0,2020-01-09 15:07:27+00,,
7438,167,379,18,11,2,0,2020-01-09 15:07:27+00,,
7439,167,443,18,11,5,0,2020-01-09 15:07:27+00,,
7440,167,437,18,11,2,1,2020-01-09 15:07:27+00,,
7441,167,296,18,11,5,0,2020-01-09 15:07:27+00,,
7442,167,323,18,11,3,0,2020-01-09 15:07:27+00,,
7443,167,780,18,11,5,0,2020-01-09 15:07:27+00,,
7444,955,287,18,11,4,1,2020-01-09 15:16:31+00,,
7445,955,785,18,11,3,1,2020-01-09 15:16:31+00,,
7446,955,378,18,11,5,0,2020-01-09 15:16:31+00,,
7447,955,321,18,11,3,1,2020-01-09 15:16:31+00,,
7448,955,444,18,11,5,0,2020-01-09 15:16:31+00,,
7449,955,780,18,11,5,0,2020-01-09 15:16:31+00,,
7450,955,379,18,11,2,1,2020-01-09 15:16:31+00,,
7451,955,459,18,10,4,-1,2020-01-09 15:52:14+00,,
7452,955,422,18,10,4,-1,2020-01-09 15:52:14+00,,
7453,955,452,18,10,4,-1,2020-01-09 15:52:14+00,,
7454,955,428,18,10,2,1,2020-01-09 15:52:14+00,,
7455,955,429,18,10,2,-1,2020-01-09 15:52:14+00,,
7456,955,455,18,10,4,-1,2020-01-09 15:52:14+00,,
7457,955,426,18,10,4,-1,2020-01-09 15:52:14+00,,
7458,955,457,18,10,4,-1,2020-01-09 15:54:55+00,,
7459,955,415,18,10,4,1,2020-01-09 15:54:55+00,,
7460,955,426,18,10,4,-1,2020-01-09 15:54:55+00,,
7461,955,433,18,10,2,-1,2020-01-09 15:54:55+00,,
7462,955,313,18,10,2,-1,2020-01-09 15:54:55+00,,
7463,955,453,18,10,4,1,2020-01-09 15:54:55+00,,
7464,955,425,18,10,4,-1,2020-01-09 15:54:55+00,,
7465,955,417,18,10,2,-1,2020-01-09 15:57:35+00,,
7466,955,438,18,10,2,-1,2020-01-09 15:57:35+00,,
7467,955,428,18,10,2,-1,2020-01-09 15:57:35+00,,
7468,955,421,18,10,4,-1,2020-01-09 15:57:35+00,,
7469,955,425,18,10,4,-1,2020-01-09 15:57:35+00,,
7470,955,452,18,10,4,-1,2020-01-09 15:57:35+00,,
7471,955,317,18,10,2,-1,2020-01-09 15:57:35+00,,
7472,955,438,18,10,2,-1,2020-01-09 15:59:37+00,,
7473,955,426,18,10,4,-1,2020-01-09 15:59:37+00,,
7474,955,417,18,10,2,-1,2020-01-09 15:59:37+00,,
7475,955,317,18,10,2,-1,2020-01-09 15:59:37+00,,
7476,955,459,18,10,4,-1,2020-01-09 15:59:37+00,,
7477,955,455,18,10,4,-1,2020-01-09 15:59:37+00,,
7478,955,450,18,10,2,-1,2020-01-09 15:59:37+00,,
7479,955,433,18,10,2,-1,2020-01-09 16:02:15+00,,
7480,955,435,18,10,3,-1,2020-01-09 16:02:15+00,,
7481,955,415,18,10,4,-1,2020-01-09 16:02:15+00,,
7482,955,457,18,10,4,-1,2020-01-09 16:02:15+00,,
7483,955,317,18,10,2,-1,2020-01-09 16:02:15+00,,
7484,955,428,18,10,2,-1,2020-01-09 16:02:15+00,,
7485,955,417,18,10,2,-1,2020-01-09 16:02:15+00,,
7486,979,415,18,10,4,1,2020-01-09 16:03:25+00,,
7487,955,415,18,10,4,-1,2020-01-09 16:03:53+00,,
7488,955,423,18,10,4,-1,2020-01-09 16:03:53+00,,
7489,955,416,18,10,2,-1,2020-01-09 16:03:53+00,,
7490,955,459,18,10,4,-1,2020-01-09 16:03:53+00,,
7491,955,454,18,10,4,1,2020-01-09 16:03:53+00,,
7492,955,435,18,10,3,-1,2020-01-09 16:03:53+00,,
7493,955,433,18,10,2,-1,2020-01-09 16:03:53+00,,
7494,984,323,18,11,3,1,2020-01-09 16:05:32+00,,
7495,984,784,18,11,5,1,2020-01-09 16:05:32+00,,
7496,967,453,18,10,4,1,2020-01-09 17:44:20+00,,
7497,967,313,18,10,2,0,2020-01-09 17:44:20+00,,
7498,967,452,18,10,4,1,2020-01-09 17:44:20+00,,
7499,967,317,18,10,2,0,2020-01-09 17:47:12+00,,
7500,967,436,18,10,4,0,2020-01-09 17:47:12+00,,
7501,967,433,18,10,2,0,2020-01-09 17:47:12+00,,
7502,967,452,18,10,4,1,2020-01-09 17:47:12+00,,
7503,967,459,18,10,4,0,2020-01-09 17:47:12+00,,
7504,967,435,18,10,3,-1,2020-01-09 17:47:12+00,,
7505,967,313,18,10,2,-1,2020-01-09 17:47:12+00,,
7506,965,436,18,10,4,0,2020-01-10 00:18:48+00,,
7507,965,431,18,10,4,0,2020-01-10 00:18:48+00,,
7508,965,457,18,10,4,0,2020-01-10 00:18:48+00,,
7509,965,452,18,10,4,1,2020-01-10 00:18:48+00,,
7510,965,450,18,10,2,0,2020-01-10 00:18:48+00,,
7511,965,416,18,10,2,1,2020-01-10 00:18:48+00,,
7512,965,453,18,10,4,0,2020-01-10 00:18:48+00,,
7513,965,378,18,11,5,0,2020-01-10 00:55:04+00,,
7514,965,296,18,11,5,0,2020-01-10 00:55:04+00,,
7515,965,437,18,11,2,0,2020-01-10 00:55:04+00,,
7516,965,375,18,11,4,0,2020-01-10 00:55:04+00,,
7517,965,287,18,11,4,1,2020-01-10 00:55:04+00,,
7518,965,321,18,11,3,1,2020-01-10 00:55:04+00,,
7519,965,444,18,11,5,0,2020-01-10 00:55:04+00,,
7520,1077,417,18,10,2,-1,2020-01-10 03:50:39+00,,
7521,1077,429,18,10,2,-1,2020-01-10 03:50:39+00,,
7522,1077,454,18,10,4,-1,2020-01-10 03:50:39+00,,
7523,1077,434,18,10,3,-1,2020-01-10 03:50:39+00,,
7524,1077,433,18,10,2,-1,2020-01-10 03:50:39+00,,
7525,1077,416,18,10,2,-1,2020-01-10 03:50:39+00,,
7526,1077,435,18,10,3,-1,2020-01-10 03:50:39+00,,
7527,1077,453,18,10,4,-1,2020-01-10 03:59:17+00,,
7528,1077,459,18,10,4,-1,2020-01-10 03:59:17+00,,
7529,1077,422,18,10,4,-1,2020-01-10 03:59:17+00,,
7530,1077,429,18,10,2,-1,2020-01-10 03:59:17+00,,
7531,1077,454,18,10,4,-1,2020-01-10 03:59:17+00,,
7532,1077,416,18,10,2,-1,2020-01-10 03:59:17+00,,
7533,1077,450,18,10,2,-1,2020-01-10 03:59:17+00,,
7534,1077,291,18,11,3,0,2020-01-10 04:06:26+00,,
7535,1077,776,18,11,2,-1,2020-01-10 04:06:26+00,,
7536,1077,321,18,11,3,-1,2020-01-10 04:06:26+00,,
7537,1077,324,18,11,4,0,2020-01-10 04:06:26+00,,
7538,1077,443,18,11,5,-1,2020-01-10 04:06:26+00,,
7539,1077,383,18,11,3,0,2020-01-10 04:06:26+00,,
7540,1077,319,18,11,2,0,2020-01-10 04:06:26+00,,
7541,988,375,18,11,4,0,2020-01-10 04:08:02+00,,
7542,988,383,18,11,3,0,2020-01-10 04:08:02+00,,
7543,988,277,18,11,3,0,2020-01-10 04:08:02+00,,
7544,988,379,18,11,2,1,2020-01-10 04:08:02+00,,
7545,988,321,18,11,3,1,2020-01-10 04:08:02+00,,
7546,988,384,18,11,5,0,2020-01-10 04:08:02+00,,
7547,988,287,18,11,4,-1,2020-01-10 04:08:02+00,,
7548,967,319,18,11,2,0,2020-01-10 04:37:38+00,,
7549,967,784,18,11,5,1,2020-01-10 04:37:38+00,,
7550,967,384,18,11,5,0,2020-01-10 04:37:38+00,,
7551,967,325,18,11,3,1,2020-01-10 04:37:38+00,,
7552,967,321,18,11,3,0,2020-01-10 04:37:38+00,,
7553,967,377,18,11,5,0,2020-01-10 04:37:38+00,,
7554,967,376,18,11,5,0,2020-01-10 04:37:38+00,,
7555,986,444,18,11,5,0,2020-01-10 05:36:31+00,,
7556,986,324,18,11,4,1,2020-01-10 05:36:31+00,,
7557,986,376,18,11,5,0,2020-01-10 05:36:31+00,,
7558,986,277,18,11,3,0,2020-01-10 05:36:31+00,,
7559,986,325,18,11,3,0,2020-01-10 05:36:31+00,,
7560,986,378,18,11,5,1,2020-01-10 05:36:31+00,,
7561,986,443,18,11,5,0,2020-01-10 05:36:31+00,,
7562,200,394,5,5,1,0,2020-01-10 05:37:22+00,,
7563,200,399,5,5,1,0,2020-01-10 05:37:22+00,,
7564,200,723,5,5,1,-1,2020-01-10 05:37:22+00,,
7565,200,397,5,5,1,0,2020-01-10 05:37:22+00,,
7566,200,733,5,5,1,0,2020-01-10 05:37:22+00,,
7567,200,401,5,5,1,0,2020-01-10 05:37:22+00,,
7568,200,393,5,5,1,1,2020-01-10 05:37:22+00,,
7569,913,296,18,11,5,1,2020-01-10 05:49:06+00,,
7570,913,784,18,11,5,1,2020-01-10 05:49:06+00,,
7571,913,377,18,11,5,0,2020-01-10 05:49:06+00,,
7572,913,291,18,11,3,1,2020-01-10 05:49:06+00,,
7573,913,375,18,11,4,1,2020-01-10 05:49:06+00,,
7574,913,323,18,11,3,0,2020-01-10 05:49:06+00,,
7575,913,287,18,11,4,0,2020-01-10 05:49:06+00,,
7576,975,287,18,11,4,1,2020-01-10 06:10:58+00,,
7577,958,323,18,11,3,1,2020-01-10 06:46:56+00,,
7578,958,375,18,11,4,-1,2020-01-10 06:46:56+00,,
7579,958,780,18,11,5,-1,2020-01-10 06:46:56+00,,
7580,958,437,18,11,2,-1,2020-01-10 06:46:56+00,,
7581,958,376,18,11,5,1,2020-01-10 06:46:56+00,,
7582,958,324,18,11,4,-1,2020-01-10 06:46:56+00,,
7583,958,378,18,11,5,-1,2020-01-10 06:46:56+00,,
7584,975,426,18,10,4,1,2020-01-10 06:48:48+00,,
7585,840,287,18,11,4,1,2020-01-10 07:32:49+00,,
7586,840,323,18,11,3,1,2020-01-10 07:32:49+00,,
7587,840,321,18,11,3,1,2020-01-10 07:32:49+00,,
7588,840,324,18,11,4,0,2020-01-10 07:32:49+00,,
7589,840,780,18,11,5,0,2020-01-10 07:32:49+00,,
7590,840,378,18,11,5,0,2020-01-10 07:32:49+00,,
7591,840,319,18,11,2,0,2020-01-10 07:32:49+00,,
7592,840,323,18,11,3,0,2020-01-10 07:37:29+00,,
7593,840,785,18,11,3,0,2020-01-10 07:37:29+00,,
7594,840,437,18,11,2,0,2020-01-10 07:37:29+00,,
7595,840,383,18,11,3,0,2020-01-10 07:37:29+00,,
7596,840,378,18,11,5,0,2020-01-10 07:37:29+00,,
7597,840,377,18,11,5,0,2020-01-10 07:37:29+00,,
7598,840,376,18,11,5,1,2020-01-10 07:37:29+00,,
7599,840,377,18,11,5,0,2020-01-10 07:42:16+00,,
7600,840,287,18,11,4,0,2020-01-10 07:42:16+00,,
7601,840,384,18,11,5,0,2020-01-10 07:42:16+00,,
7602,840,437,18,11,2,1,2020-01-10 07:42:16+00,,
7603,840,277,18,11,3,0,2020-01-10 07:42:16+00,,
7604,840,383,18,11,3,0,2020-01-10 07:42:16+00,,
7605,840,323,18,11,3,1,2020-01-10 07:42:16+00,,
7606,1182,375,18,11,4,1,2020-01-10 08:49:21+00,,
7607,1182,376,18,11,5,-1,2020-01-10 08:49:21+00,,
7608,1182,780,18,11,5,-1,2020-01-10 08:49:21+00,,
7609,1182,277,18,11,3,-1,2020-01-10 08:49:21+00,,
7610,1182,377,18,11,5,-1,2020-01-10 08:49:21+00,,
7611,1182,437,18,11,2,-1,2020-01-10 08:49:21+00,,
7612,1182,296,18,11,5,0,2020-01-10 08:49:21+00,,
7613,576,567,25,,1,1,2020-01-11 07:03:51+00,,
7614,576,556,25,,3,1,2020-01-11 07:03:51+00,,
7615,576,697,25,,3,1,2020-01-11 07:03:51+00,,
7616,576,554,25,,2,1,2020-01-11 07:03:51+00,,
7617,576,553,25,,2,1,2020-01-11 07:03:51+00,,
7618,576,699,25,,4,1,2020-01-11 07:03:51+00,,
7619,576,547,25,,1,0,2020-01-11 07:03:51+00,,
7620,576,702,25,,3,1,2020-01-11 07:23:08+00,,
7621,576,576,25,,3,1,2020-01-11 07:23:08+00,,
7622,576,575,25,,4,0,2020-01-11 07:23:08+00,,
7623,576,696,25,,2,1,2020-01-11 07:23:08+00,,
7624,576,574,25,,1,0,2020-01-11 07:23:08+00,,
7625,576,550,25,,3,1,2020-01-11 07:23:08+00,,
7626,576,562,25,,4,1,2020-01-11 07:23:08+00,,
7627,576,363,7,,3,1,2020-01-11 08:22:52+00,,
7628,576,521,7,,4,1,2020-01-11 08:22:52+00,,
7629,582,568,25,,3,1,2020-01-11 09:47:56+00,,
7630,582,557,25,,4,1,2020-01-11 09:47:56+00,,
7631,582,551,25,,1,1,2020-01-11 09:47:56+00,,
7632,582,573,25,,1,1,2020-01-11 09:47:56+00,,
7633,582,698,25,,2,1,2020-01-11 09:47:56+00,,
7634,582,548,25,,1,0,2020-01-11 09:47:56+00,,
7635,582,700,25,,4,1,2020-01-11 09:47:56+00,,
7636,582,702,25,,3,1,2020-01-11 10:33:41+00,,
7637,582,570,25,,3,1,2020-01-11 10:33:41+00,,
7638,582,550,25,,3,0,2020-01-11 10:33:41+00,,
7639,582,574,25,,1,0,2020-01-11 10:33:41+00,,
7640,582,562,25,,4,1,2020-01-11 10:33:41+00,,
7641,582,696,25,,2,1,2020-01-11 10:33:41+00,,
7642,582,575,25,,4,1,2020-01-11 10:33:41+00,,
7643,1308,288,18,11,4,0,2020-01-11 15:29:55+00,,
7644,1308,778,18,11,1,0,2020-01-11 15:32:10+00,,
7645,1308,777,18,11,4,0,2020-01-11 15:32:10+00,,
7646,1308,278,18,11,1,0,2020-01-11 15:32:10+00,,
7647,1308,381,18,11,4,0,2020-01-11 15:32:10+00,,
7648,1308,293,18,11,2,0,2020-01-11 15:32:10+00,,
7649,1308,306,18,11,2,0,2020-01-11 15:32:10+00,,
7650,1308,782,18,11,1,0,2020-01-11 15:32:10+00,,
7651,1284,441,18,10,1,-1,2020-01-13 03:31:59+00,,
7653,1284,420,18,10,1,-1,2020-01-13 03:31:59+00,,
7654,1284,440,18,10,1,-1,2020-01-13 03:31:59+00,,
