id,student_id,question_id,topic,subtopic,question_level,answer,date,duration,option_selected
21428,91,439,18,10,3,0,2024-10-03 08:44:18+00,,
21429,91,429,18,10,2,0,2024-10-03 08:44:23+00,,
21430,3450,331,10,,1,1,2024-10-03 09:37:45+00,,
21431,997,1227,4,3,2,0,2024-10-04 06:33:36+00,,
21432,997,97,4,3,1,1,2024-10-04 06:34:25+00,,
21433,997,659,4,3,2,0,2024-10-04 06:34:35+00,,
21434,997,142,4,3,1,0,2024-10-04 06:34:44+00,,
21435,997,1895,4,3,1,0,2024-10-04 06:34:54+00,,
21436,3451,332,10,,1,-1,2024-10-09 07:42:07+00,,
21437,3451,328,10,,1,1,2024-10-09 07:42:26+00,,
21438,3451,1495,10,,2,-1,2024-10-09 07:42:32+00,,
21439,3451,347,10,,2,-1,2024-10-09 07:42:36+00,,
21440,3451,1473,10,,1,1,2024-10-09 07:42:45+00,,
21441,71,1473,10,,1,0,2024-10-11 05:40:40+00,,
21442,71,2072,10,,1,0,2024-10-11 05:40:45+00,,
21443,71,346,10,,1,0,2024-10-11 05:40:49+00,,
21444,71,1500,10,,1,1,2024-10-11 05:40:54+00,,
21445,71,1495,10,,2,0,2024-10-11 05:40:58+00,,
21446,3455,337,10,,1,0,2024-10-11 05:47:19+00,,
21447,3455,328,10,,1,0,2024-10-11 05:47:29+00,,
21448,3455,1473,10,,1,0,2024-10-11 05:47:39+00,,
21449,3455,326,10,,1,0,2024-10-11 05:47:49+00,,
21450,3455,360,10,,1,0,2024-10-11 05:47:58+00,,
21451,3456,346,10,,1,0,2024-10-11 05:48:23+00,,
21452,3456,328,10,,1,0,2024-10-11 05:51:52+00,,
21453,3466,1052,10,,1,0,2024-10-12 01:21:34+00,,
21454,3470,360,10,,1,1,2024-10-16 12:59:28+00,,
21455,3469,1060,10,,1,1,2024-10-16 13:12:00+00,,
21456,3469,1481,10,,2,0,2024-10-16 13:13:16+00,,
21457,3469,1500,10,,1,1,2024-10-16 13:14:15+00,,
21458,3469,1495,10,,2,0,2024-10-16 13:15:01+00,,
21459,3470,1495,10,,2,1,2024-10-16 13:15:11+00,,
21460,3469,346,10,,1,1,2024-10-16 13:16:56+00,,
21461,3469,359,10,,2,0,2024-10-16 13:19:07+00,,
21462,3469,328,10,,1,1,2024-10-16 13:22:58+00,,
21463,3470,1488,10,,3,1,2024-10-16 13:23:53+00,,
21464,3470,1477,10,,4,1,2024-10-16 13:27:03+00,,
21465,3470,355,10,,5,1,2024-10-16 13:33:47+00,,
21466,3456,337,10,,1,0,2024-10-16 13:33:59+00,,
21467,3469,347,10,,2,1,2024-10-16 14:01:31+00,,
21468,3389,943,22,,1,1,2024-10-17 01:29:51+00,,
21469,3389,942,22,,2,0,2024-10-17 01:29:54+00,,
21470,3389,944,22,,1,1,2024-10-17 01:29:56+00,,
21471,3389,945,22,,2,0,2024-10-17 01:29:59+00,,
21472,3389,939,22,,1,0,2024-10-17 01:30:01+00,,
21473,3389,940,22,,1,0,2024-10-17 05:33:17+00,,
21474,3389,929,22,,1,0,2024-10-17 05:33:19+00,,
21475,3389,944,22,,1,0,2024-10-17 05:33:23+00,,
21476,3389,943,22,,1,1,2024-10-17 05:33:26+00,,
21477,3389,942,22,,2,0,2024-10-17 05:33:30+00,,
21478,3473,346,10,,1,1,2024-10-17 10:01:56+00,,
21479,3473,1495,10,,2,1,2024-10-17 10:02:00+00,,
21480,3473,1488,10,,3,0,2024-10-17 10:02:05+00,,
21481,3473,359,10,,2,0,2024-10-17 10:02:10+00,,
21482,3473,328,10,,1,0,2024-10-17 10:02:14+00,,
21483,3473,1473,10,,1,1,2024-10-17 10:06:26+00,,
21484,3473,347,10,,2,0,2024-10-17 10:11:54+00,,
21485,3473,326,10,,1,0,2024-10-17 10:12:05+00,,
21486,3474,337,10,,1,1,2024-10-17 14:41:27+00,,
21487,3474,1495,10,,2,0,2024-10-17 15:13:02+00,,
21488,3474,360,10,,1,1,2024-10-17 15:14:12+00,,
21489,3474,347,10,,2,1,2024-10-17 15:15:36+00,,
21490,3474,1488,10,,3,0,2024-10-17 15:25:06+00,,
21491,3474,359,10,,2,-1,2024-10-18 01:14:13+00,,
21492,3464,1059,10,,1,1,2024-10-18 09:37:39+00,,
21493,3464,1481,10,,2,-1,2024-10-18 09:42:59+00,,
21494,3464,1495,10,,2,1,2024-10-18 09:46:52+00,,
21495,3464,1488,10,,3,1,2024-10-18 09:54:38+00,,
21496,3464,1477,10,,4,1,2024-10-18 09:58:09+00,,
21497,3464,355,10,,5,1,2024-10-18 10:06:37+00,,
21498,3464,338,10,,6,1,2024-10-18 10:07:58+00,,
21499,3464,351,10,,6,0,2024-10-18 10:09:41+00,,
21500,3464,330,10,,5,1,2024-10-18 10:17:17+00,,
21501,3464,1054,10,,6,1,2024-10-18 10:18:02+00,,
21502,3464,334,10,,6,1,2024-10-18 10:20:13+00,,
21503,3464,336,10,,6,1,2024-10-18 10:21:25+00,,
21504,3464,329,10,,6,1,2024-10-18 10:24:53+00,,
21505,3464,357,10,,6,1,2024-10-18 10:25:30+00,,
21506,3464,1491,10,,6,-1,2024-10-18 10:28:47+00,,
21507,3464,1493,10,,6,1,2024-10-18 10:34:35+00,,
21508,3464,338,10,,6,1,2024-10-18 10:35:51+00,,
21509,3464,351,10,,6,1,2024-10-18 10:37:13+00,,
21510,3464,1054,10,,6,1,2024-10-18 10:38:21+00,,
21511,3464,334,10,,6,1,2024-10-18 10:38:37+00,,
21512,3474,340,10,,2,1,2024-10-18 12:14:00+00,,
21513,3474,353,10,,3,1,2024-10-18 12:15:15+00,,
21514,3474,1477,10,,4,1,2024-10-18 12:20:48+00,,
21515,3474,355,10,,5,1,2024-10-18 12:21:33+00,,
21516,3474,338,10,,6,1,2024-10-18 12:25:05+00,,
21517,3472,1052,10,,1,0,2024-10-19 02:37:24+00,,
21518,3475,1478,10,,1,1,2024-10-19 02:53:13+00,,
21519,3472,328,10,,1,1,2024-10-19 02:59:28+00,,
21520,3475,1495,10,,2,1,2024-10-19 03:06:19+00,,
21521,3472,1495,10,,2,1,2024-10-19 03:14:24+00,,
21522,3475,1488,10,,3,1,2024-10-19 03:16:21+00,,
21523,3472,1488,10,,3,1,2024-10-19 03:22:34+00,,
21524,3475,1477,10,,4,1,2024-10-19 03:23:45+00,,
21525,3472,1477,10,,4,1,2024-10-19 03:29:16+00,,
21526,3475,355,10,,5,1,2024-10-19 03:30:02+00,,
21527,3475,338,10,,6,1,2024-10-19 03:32:17+00,,
21528,3475,351,10,,6,1,2024-10-19 03:33:38+00,,
21529,3475,1054,10,,6,1,2024-10-19 03:34:41+00,,
21530,3475,334,10,,6,-1,2024-10-19 03:35:45+00,,
21531,3475,336,10,,6,1,2024-10-19 03:36:22+00,,
21532,3472,355,10,,5,1,2024-10-19 03:37:42+00,,
21533,3472,338,10,,6,0,2024-10-19 03:41:13+00,,
21534,3472,330,10,,5,1,2024-10-19 03:43:29+00,,
21535,3472,351,10,,6,1,2024-10-19 03:54:16+00,,
21536,3472,1054,10,,6,1,2024-10-19 03:55:23+00,,
21537,3472,334,10,,6,1,2024-10-19 05:02:34+00,,
21538,3472,336,10,,6,1,2024-10-19 05:05:02+00,,
21539,3472,329,10,,6,1,2024-10-19 05:06:59+00,,
21540,3472,357,10,,6,1,2024-10-19 05:08:17+00,,
21541,3472,1491,10,,6,0,2024-10-19 05:13:47+00,,
21542,3472,339,10,,5,1,2024-10-19 07:11:51+00,,
21543,3472,1493,10,,6,0,2024-10-19 07:14:48+00,,
21544,3472,345,10,,5,0,2024-10-19 07:16:55+00,,
21545,3472,1499,10,,4,1,2024-10-19 07:26:08+00,,
21546,3472,1494,10,,5,0,2024-10-19 07:31:27+00,,
21547,3472,1484,10,,4,0,2024-10-19 07:39:58+00,,
21548,3472,353,10,,3,1,2024-10-19 09:05:59+00,,
21549,3472,1485,10,,4,0,2024-10-19 09:07:03+00,,
21550,3472,1476,10,,3,0,2024-10-19 09:16:58+00,,
21551,3472,359,10,,2,0,2024-10-19 09:23:40+00,,
21552,3456,1473,10,,1,0,2024-10-19 09:59:40+00,,
21553,3456,326,10,,1,0,2024-10-19 09:59:52+00,,
21554,3456,360,10,,1,0,2024-10-19 10:01:49+00,,
21555,3456,346,10,,1,0,2024-10-19 10:02:00+00,,
21556,3456,328,10,,1,1,2024-10-19 10:03:11+00,,
21557,3456,1495,10,,2,0,2024-10-19 10:09:44+00,,
21558,3456,332,10,,1,1,2024-10-19 10:11:58+00,,
21559,3456,347,10,,2,1,2024-10-19 10:14:06+00,,
21560,3456,1488,10,,3,1,2024-10-19 10:14:56+00,,
21561,3456,1477,10,,4,1,2024-10-19 10:17:21+00,,
21562,3456,355,10,,5,1,2024-10-19 10:18:57+00,,
21563,3456,338,10,,6,1,2024-10-19 10:19:52+00,,
21564,3456,351,10,,6,1,2024-10-19 10:20:55+00,,
21565,3456,1054,10,,6,1,2024-10-19 10:21:41+00,,
21566,3456,334,10,,6,0,2024-10-19 10:22:57+00,,
21567,3456,330,10,,5,1,2024-10-19 10:26:05+00,,
21568,3456,336,10,,6,1,2024-10-19 10:27:26+00,,
21569,3456,329,10,,6,1,2024-10-19 10:27:56+00,,
21570,3456,357,10,,6,1,2024-10-19 10:30:29+00,,
21571,3456,1491,10,,6,0,2024-10-19 10:33:20+00,,
21572,3456,339,10,,5,1,2024-10-19 10:38:47+00,,
21573,3456,1493,10,,6,1,2024-10-19 10:42:02+00,,
21574,3456,338,10,,6,1,2024-10-19 10:43:03+00,,
21575,3456,351,10,,6,1,2024-10-19 10:47:15+00,,
21576,3456,1054,10,,6,1,2024-10-19 10:49:16+00,,
21577,3473,360,10,,1,1,2024-10-20 03:42:07+00,,
21578,3473,340,10,,2,0,2024-10-20 03:42:26+00,,
21579,3473,337,10,,1,1,2024-10-20 03:44:20+00,,
21580,3473,1479,10,,2,0,2024-10-20 03:44:53+00,,
21581,3473,332,10,,1,0,2024-10-20 03:45:21+00,,
21582,3474,351,10,,6,0,2024-10-20 06:27:32+00,,
21583,3474,330,10,,5,1,2024-10-20 06:29:07+00,,
21584,3474,1054,10,,6,1,2024-10-20 06:30:08+00,,
21585,3474,334,10,,6,0,2024-10-20 06:33:33+00,,
21586,3474,339,10,,5,1,2024-10-20 06:34:32+00,,
21587,3474,336,10,,6,0,2024-10-20 06:36:29+00,,
21588,3474,345,10,,5,1,2024-10-20 06:37:27+00,,
21589,3474,329,10,,6,1,2024-10-20 06:37:57+00,,
21590,3474,357,10,,6,1,2024-10-20 06:38:27+00,,
21591,3474,1491,10,,6,1,2024-10-20 06:39:23+00,,
21592,3449,360,10,,1,1,2024-10-20 10:13:40+00,,
21593,3449,1495,10,,2,1,2024-10-20 10:14:23+00,,
21594,3449,1488,10,,3,0,2024-10-20 10:15:12+00,,
21595,3449,359,10,,2,0,2024-10-20 10:25:58+00,,
21596,3449,328,10,,1,0,2024-10-20 10:26:48+00,,
21597,3449,337,10,,1,1,2024-10-20 10:29:42+00,,
21598,3449,347,10,,2,1,2024-10-20 10:30:45+00,,
21599,3449,353,10,,3,0,2024-10-20 10:32:01+00,,
21600,3449,340,10,,2,1,2024-10-20 10:33:42+00,,
21601,3449,1476,10,,3,-1,2024-10-20 10:34:30+00,,
21602,3473,1500,10,,1,0,2024-10-20 12:21:26+00,,
21603,3473,1052,10,,1,0,2024-10-20 12:21:49+00,,
21604,3473,331,10,,1,0,2024-10-20 12:27:20+00,,
21605,3473,2092,10,,1,1,2024-10-20 12:28:10+00,,
21606,3473,341,10,,2,1,2024-10-20 12:29:49+00,,
21607,3473,353,10,,3,0,2024-10-20 14:04:32+00,,
21608,3473,1496,10,,2,1,2024-10-20 14:04:48+00,,
21609,3473,1476,10,,3,0,2024-10-20 14:30:33+00,,
21610,3473,1495,10,,2,0,2024-10-20 14:32:56+00,,
21611,3473,2090,10,,1,1,2024-10-20 14:36:22+00,,
21612,3473,359,10,,2,0,2024-10-21 07:16:47+00,,
21613,3473,2068,10,,1,1,2024-10-21 07:22:07+00,,
21614,3473,347,10,,2,0,2024-10-21 07:23:06+00,,
21615,3473,1478,10,,1,1,2024-10-21 07:24:57+00,,
21616,3473,340,10,,2,1,2024-10-21 07:30:29+00,,
21617,3454,337,10,,1,1,2024-10-21 08:48:41+00,,
21618,3454,1495,10,,2,0,2024-10-21 08:51:42+00,,
21619,3454,360,10,,1,1,2024-10-21 08:53:38+00,,
21620,3454,347,10,,2,1,2024-10-21 08:57:59+00,,
21621,3454,1488,10,,3,1,2024-10-21 08:59:54+00,,
21622,3454,1477,10,,4,1,2024-10-21 09:01:41+00,,
21623,3454,355,10,,5,1,2024-10-21 09:02:28+00,,
21624,3454,338,10,,6,1,2024-10-21 09:03:28+00,,
21625,3454,351,10,,6,0,2024-10-21 09:04:48+00,,
21626,3454,330,10,,5,1,2024-10-21 09:05:16+00,,
21627,3454,1054,10,,6,0,2024-10-21 09:55:46+00,,
21628,3454,339,10,,5,1,2024-10-21 09:55:49+00,,
21629,3454,334,10,,6,1,2024-10-21 09:55:51+00,,
21630,3454,336,10,,6,0,2024-10-21 09:55:53+00,,
21631,3454,345,10,,5,0,2024-10-21 09:55:56+00,,
21632,3454,1499,10,,4,1,2024-10-21 10:05:16+00,,
21633,3454,1494,10,,5,1,2024-10-21 10:15:51+00,,
21634,3473,356,10,,3,1,2024-10-21 10:29:07+00,,
21635,3454,329,10,,6,1,2024-10-21 10:30:20+00,,
21636,3454,357,10,,6,1,2024-10-21 10:32:14+00,,
21637,3473,1477,10,,4,0,2024-10-21 10:48:12+00,,
21638,3473,1475,10,,3,1,2024-10-21 10:52:00+00,,
21639,3473,1499,10,,4,0,2024-10-21 10:57:09+00,,
21640,3473,342,10,,3,1,2024-10-21 11:00:00+00,,
21641,3454,1491,10,,6,1,2024-10-21 11:01:33+00,,
21642,3476,331,10,,1,0,2024-10-22 09:20:46+00,,
21643,3476,328,10,,1,1,2024-10-22 09:21:21+00,,
21644,3476,1495,10,,2,0,2024-10-22 09:22:09+00,,
21645,3476,1473,10,,1,0,2024-10-22 09:25:17+00,,
21646,3476,326,10,,1,0,2024-10-22 09:25:31+00,,
21647,3476,360,10,,1,1,2024-10-22 09:28:30+00,,
21648,3476,347,10,,2,1,2024-10-22 09:29:33+00,,
21649,3476,1488,10,,3,1,2024-10-22 09:30:18+00,,
21650,3476,1477,10,,4,1,2024-10-22 09:31:58+00,,
21651,3476,330,10,,5,1,2024-10-22 09:33:20+00,,
21652,997,397,5,5,1,1,2024-10-24 01:22:35+00,,
21653,997,400,5,5,2,0,2024-10-24 01:23:48+00,,
21654,997,398,5,5,1,0,2024-10-24 01:25:33+00,,
21655,997,309,5,5,1,1,2024-10-24 01:25:55+00,,
21656,997,389,5,5,2,1,2024-10-24 01:26:05+00,,
21657,997,403,5,5,2,1,2024-10-24 01:29:00+00,,
21658,997,388,5,5,2,1,2024-10-24 01:29:08+00,,
21659,997,405,5,5,2,1,2024-10-24 01:29:24+00,,
21660,997,410,5,5,2,1,2024-10-24 01:29:38+00,,
21661,997,407,5,5,2,1,2024-10-24 01:30:23+00,,
21662,80,664,7,2,3,0,2024-10-27 04:33:22+00,,
21663,80,1556,7,2,2,1,2024-10-27 04:33:26+00,,
21664,80,662,7,2,3,1,2024-10-27 04:33:30+00,,
21665,80,1521,7,2,4,0,2024-10-27 04:33:32+00,,
21666,80,1560,7,2,3,0,2024-10-27 04:33:36+00,,
21667,3464,1170,5,44,1,-1,2024-10-30 04:23:30+00,,
21668,3464,2163,5,44,1,-1,2024-10-30 04:24:53+00,,
21669,3464,1181,5,44,1,-1,2024-10-30 04:24:58+00,,
21670,80,569,25,,1,0,2024-10-30 04:28:07+00,,
21671,80,551,25,,1,0,2024-10-30 04:28:14+00,,
21672,80,574,25,,1,0,2024-10-30 04:28:19+00,,
21673,80,567,25,,1,1,2024-10-30 04:28:23+00,,
21674,80,560,25,,2,1,2024-10-30 04:28:36+00,,
21675,3464,1164,5,44,1,0,2024-10-30 04:34:56+00,,
21676,3464,1167,5,44,1,-1,2024-10-30 04:35:04+00,,
21677,3389,309,5,5,1,0,2024-10-30 07:25:22+00,,
21678,3389,400,5,5,1,1,2024-10-30 07:25:29+00,,
21679,3389,390,5,5,2,1,2024-10-30 07:25:36+00,,
21680,80,309,5,5,1,0,2024-10-30 07:26:19+00,,
21681,80,400,5,5,1,0,2024-10-30 07:26:21+00,,
21682,80,714,5,5,1,1,2024-10-30 07:26:24+00,,
21683,80,390,5,5,2,0,2024-10-30 07:26:27+00,,
21684,80,1993,5,5,1,0,2024-10-30 07:26:30+00,,
21685,80,414,5,5,1,0,2024-10-30 07:26:46+00,,
21686,80,1123,5,5,1,0,2024-10-30 07:26:49+00,,
21687,80,391,5,5,1,0,2024-10-30 07:26:51+00,,
21688,80,400,5,5,1,0,2024-10-30 07:26:55+00,,
21689,80,714,5,5,1,0,2024-10-30 07:26:58+00,,
21690,37,1739,18,7,1,0,2024-10-31 11:47:47+00,,
21691,37,633,18,7,1,0,2024-10-31 11:47:52+00,,
21692,37,125,18,7,1,-1,2024-10-31 11:47:58+00,,
21693,37,639,18,7,1,1,2024-10-31 11:48:02+00,,
21694,37,139,18,7,2,0,2024-10-31 11:48:08+00,,
21695,3389,1413,28,47,1,1,2024-11-04 08:40:14+00,,
21696,3389,1343,28,47,2,1,2024-11-04 08:40:19+00,,
21697,3389,1342,28,47,3,1,2024-11-04 08:40:25+00,,
21698,3389,1340,28,47,3,0,2024-11-04 08:44:33+00,,
21699,3389,1344,28,47,2,0,2024-11-04 08:44:56+00,,
21700,3389,1339,28,47,1,0,2024-11-04 08:52:47+00,,
21701,3389,1411,28,47,1,0,2024-11-04 08:52:49+00,,
21702,3389,1417,28,47,1,0,2024-11-04 08:52:50+00,,
21703,3389,1418,28,47,1,0,2024-11-04 08:52:54+00,,
21704,3389,1419,28,47,1,1,2024-11-04 08:53:14+00,,
21705,3389,1346,28,47,2,1,2024-11-04 08:53:17+00,,
21706,3389,1353,28,47,3,0,2024-11-04 08:53:20+00,,
21707,3389,1345,28,47,2,0,2024-11-04 08:53:23+00,,
21708,3389,1341,28,47,1,0,2024-11-04 08:53:26+00,,
21709,3389,1348,28,47,1,1,2024-11-04 08:56:16+00,,
21710,3389,1347,28,47,2,0,2024-11-04 08:56:19+00,,
21711,3389,1412,28,47,1,1,2024-11-04 08:56:21+00,,
21712,3389,1351,28,47,2,0,2024-11-04 08:56:24+00,,
21713,3389,1414,28,47,1,0,2024-11-04 08:56:26+00,,
21714,3389,1349,28,47,1,0,2024-11-04 09:10:10+00,,
21715,3389,1409,28,47,1,1,2024-11-04 09:10:15+00,,
21716,3389,1352,28,47,2,0,2024-11-04 09:10:19+00,,
21717,3389,1410,28,47,1,0,2024-11-04 09:10:23+00,,
21718,3389,1415,28,47,1,0,2024-11-04 09:10:27+00,,
21719,3389,1754,25,,1,0,2024-11-04 09:10:50+00,,
21720,3389,1745,25,,1,0,2024-11-04 09:10:52+00,,
21721,3389,1742,25,,1,0,2024-11-04 09:10:54+00,,
21722,3389,1751,25,,1,0,2024-11-04 09:10:56+00,,
21723,3389,1760,25,,1,0,2024-11-04 09:10:58+00,,
21724,80,2082,10,,1,0,2024-11-07 07:05:12+00,,
21725,80,2084,10,,1,0,2024-11-07 07:05:17+00,,
21726,80,2086,10,,1,0,2024-11-07 07:05:22+00,,
21727,80,2088,10,,1,-1,2024-11-07 07:05:27+00,,
21728,80,2072,10,,1,1,2024-11-07 07:05:32+00,,
21729,3342,1225,4,3,3,0,2024-11-12 02:52:05+00,,
21730,3342,1227,4,3,2,1,2024-11-12 02:52:19+00,,
21731,3342,252,4,3,3,1,2024-11-12 02:52:24+00,,
21732,3342,144,4,3,4,0,2024-11-12 02:52:27+00,,
21733,3342,442,4,3,3,0,2024-11-12 02:52:30+00,,
21734,3342,888,16,,2,0,2024-11-12 03:39:10+00,,
21735,3342,829,16,,1,0,2024-11-12 03:39:13+00,,
21736,3342,830,16,,1,1,2024-11-12 03:39:15+00,,
21737,3342,907,16,,2,0,2024-11-12 03:39:18+00,,
21738,3342,831,16,,1,0,2024-11-12 03:39:20+00,,
21739,3389,2082,10,,1,0,2024-11-15 02:38:22+00,,
21740,466,826,12,13,1,0,2024-11-20 04:25:09+00,,
21741,466,1053,12,13,1,0,2024-11-20 04:25:16+00,,
21742,466,1011,12,13,1,1,2024-11-20 04:25:21+00,,
21743,466,911,12,13,2,0,2024-11-20 04:25:26+00,,
21744,466,152,12,13,1,0,2024-11-20 04:25:33+00,,
21745,3485,2058,12,13,1,1,2024-11-22 15:08:55+00,,
21746,3485,820,12,13,2,1,2024-11-22 15:11:12+00,,
21747,3485,822,12,13,3,0,2024-11-22 15:13:11+00,,
21748,3485,911,12,13,2,1,2024-11-22 15:19:05+00,,
21749,3485,823,12,13,3,1,2024-11-22 15:20:58+00,,
21750,3485,821,12,13,4,0,2024-11-23 15:58:16+00,,
21751,3485,861,12,13,3,-1,2024-11-23 15:59:34+00,,
21752,3485,862,12,13,3,0,2024-11-23 16:03:25+00,,
21753,3485,858,12,13,2,1,2024-11-23 16:09:28+00,,
21754,3485,1004,12,13,3,1,2024-11-23 16:13:20+00,,
21755,3485,1012,12,13,4,1,2024-11-23 16:25:08+00,,
21756,3485,1208,12,13,4,0,2024-11-23 16:32:31+00,,
21757,3485,1007,12,13,3,0,2024-11-23 16:43:07+00,,
21758,3485,859,12,13,2,1,2024-11-23 17:02:22+00,,
21759,3485,1008,12,13,3,0,2024-11-23 17:06:45+00,,
21760,3485,860,12,13,2,0,2024-11-23 18:03:47+00,,
21761,3485,1053,12,13,1,1,2024-11-23 18:04:47+00,,
21762,3485,867,12,13,2,0,2024-11-23 18:09:30+00,,
21763,3485,1011,12,13,1,1,2024-11-23 18:20:07+00,,
21764,3485,154,12,13,2,1,2024-11-23 18:26:36+00,,
21765,3485,864,12,13,3,0,2024-11-24 08:57:05+00,,
21766,3485,863,12,13,2,0,2024-11-24 09:13:24+00,,
21767,3485,152,12,13,1,0,2024-11-24 09:26:48+00,,
21768,3485,824,12,13,1,1,2024-11-24 09:29:15+00,,
21769,3485,866,12,13,2,0,2024-11-24 09:49:01+00,,
21770,3485,827,12,13,1,0,2024-11-24 10:02:01+00,,
21771,3485,1696,12,13,1,1,2024-11-24 10:15:21+00,,
21772,3485,818,12,13,2,1,2024-11-24 10:28:12+00,,
21773,3485,865,12,13,3,1,2024-11-24 10:30:28+00,,
21774,3485,910,12,13,4,1,2024-11-24 10:35:07+00,,
21775,3485,1005,12,13,4,1,2024-11-24 10:47:03+00,,
21776,3485,1209,12,13,4,0,2024-11-24 10:53:14+00,,
21777,3485,1014,12,13,3,0,2024-11-24 10:54:56+00,,
21778,3485,820,12,13,2,1,2024-11-24 11:08:58+00,,
21779,3485,822,12,13,3,0,2024-11-24 11:27:34+00,,
21780,3485,911,12,13,2,1,2024-11-24 11:55:59+00,,
21781,3485,823,12,13,3,1,2024-11-24 12:27:04+00,,
21782,3485,821,12,13,4,1,2024-11-24 12:36:53+00,,
21783,3485,1010,12,13,4,1,2024-11-24 13:00:37+00,,
21784,3485,149,12,13,4,0,2024-11-24 13:15:54+00,,
21785,3485,861,12,13,3,1,2024-11-24 13:49:58+00,,
21786,3485,1012,12,13,4,1,2024-11-24 13:52:08+00,,
21787,3485,1208,12,13,4,1,2024-11-24 14:01:17+00,,
21788,3485,910,12,13,4,1,2024-11-24 14:08:36+00,,
21789,3485,821,12,13,4,1,2024-11-24 14:13:26+00,,
21790,3485,1005,12,13,4,1,2024-11-26 13:32:14+00,,
21791,3485,1209,12,13,4,1,2024-11-26 13:57:27+00,,
21792,3485,1012,12,13,4,1,2024-11-26 14:02:25+00,,
21793,3485,1208,12,13,4,1,2024-11-26 14:06:47+00,,
21794,3485,910,12,13,4,1,2024-11-26 14:12:09+00,,
21795,3485,821,12,13,4,1,2024-11-26 14:17:36+00,,
21796,3485,1005,12,13,4,1,2024-11-26 14:21:53+00,,
21797,3485,1209,12,13,4,1,2024-11-26 14:22:36+00,,
21798,3485,1012,12,13,4,1,2024-11-26 14:22:49+00,,
21799,3485,1208,12,13,4,1,2024-11-26 14:23:08+00,,
21800,3485,910,12,13,4,1,2024-11-26 14:23:49+00,,
21801,3485,821,12,13,4,1,2024-11-26 14:24:01+00,,
21802,3485,1005,12,13,4,1,2024-11-26 14:24:15+00,,
21803,3485,1209,12,13,4,1,2024-11-26 14:24:37+00,,
21804,3485,1012,12,13,4,1,2024-11-26 14:24:51+00,,
21805,3486,2056,12,13,1,1,2024-11-27 01:31:01+00,,
21806,3486,820,12,13,2,1,2024-11-27 01:32:27+00,,
21807,3486,822,12,13,3,0,2024-11-27 01:47:07+00,,
21808,3486,911,12,13,2,1,2024-11-27 01:56:02+00,,
21809,3486,823,12,13,3,1,2024-11-27 01:56:48+00,,
21810,3486,821,12,13,4,0,2024-11-27 05:14:19+00,,
21811,3486,861,12,13,3,0,2024-11-27 05:17:21+00,,
21812,3486,858,12,13,2,1,2024-11-27 05:23:42+00,,
21813,3486,862,12,13,3,1,2024-11-27 05:25:15+00,,
21814,3486,1012,12,13,4,1,2024-11-27 05:26:01+00,,
21815,3486,1208,12,13,4,1,2024-11-27 05:28:43+00,,
21816,3486,910,12,13,4,1,2024-11-27 05:29:41+00,,
21817,3486,1005,12,13,4,1,2024-11-27 05:30:15+00,,
21818,3486,1209,12,13,4,1,2024-11-27 05:33:51+00,,
21819,3486,1010,12,13,4,1,2024-11-27 05:35:04+00,,
21820,3487,739,12,12,1,1,2024-11-27 06:31:42+00,,
21821,3487,280,12,12,2,-1,2024-11-27 06:35:02+00,,
21822,3487,955,12,12,2,0,2024-11-27 06:35:15+00,,
21823,3487,736,12,12,1,-1,2024-11-27 06:36:16+00,,
21824,3487,1807,12,12,1,-1,2024-11-27 06:36:45+00,,
21825,3488,805,12,12,1,0,2024-12-02 04:26:46+00,,
21826,3488,749,12,12,1,0,2024-12-02 04:27:06+00,,
21827,3488,804,12,12,1,0,2024-12-02 04:27:11+00,,
21828,3488,736,12,12,1,0,2024-12-02 04:27:15+00,,
21829,3488,1022,12,12,1,0,2024-12-02 04:27:19+00,,
21830,3484,1950,12,13,1,0,2024-12-02 07:09:58+00,,
21831,3484,1053,12,13,1,1,2024-12-02 07:10:52+00,,
21832,3484,911,12,13,2,0,2024-12-02 07:13:46+00,,
21833,3484,1011,12,13,1,0,2024-12-02 07:14:51+00,,
21834,3484,152,12,13,1,1,2024-12-02 07:34:57+00,,
21835,3484,152,12,13,1,1,2024-12-02 07:35:31+00,,
21836,3484,860,12,13,2,1,2024-12-02 07:38:21+00,,
21837,3484,860,12,13,2,1,2024-12-02 07:38:30+00,,
21838,3484,822,12,13,3,0,2024-12-02 07:40:34+00,,
21839,3484,822,12,13,3,0,2024-12-02 07:42:30+00,,
21840,3484,820,12,13,2,1,2024-12-02 07:45:05+00,,
21841,3484,820,12,13,2,1,2024-12-02 07:45:32+00,,
21842,3484,823,12,13,3,1,2024-12-02 07:47:40+00,,
21843,3484,823,12,13,3,1,2024-12-02 07:47:45+00,,
21844,3484,821,12,13,4,0,2024-12-02 07:59:35+00,,
21845,3484,821,12,13,4,0,2024-12-02 08:05:11+00,,
21846,3484,861,12,13,3,1,2024-12-02 08:07:13+00,,
21847,3484,861,12,13,3,1,2024-12-02 08:07:22+00,,
21848,3484,1012,12,13,4,1,2024-12-02 08:09:15+00,,
21849,3484,1012,12,13,4,1,2024-12-02 08:09:29+00,,
21850,3484,1208,12,13,4,1,2024-12-02 08:11:45+00,,
21851,3484,1208,12,13,4,1,2024-12-02 08:12:00+00,,
21852,3484,910,12,13,4,1,2024-12-02 08:15:33+00,,
21853,3484,1005,12,13,4,1,2024-12-02 08:26:06+00,,
